age,daily_hours,work_related,sleep_hours,mental_health,start_year,usage_years,platform,target
39,12.900161436397632,1,4.783167779310186,7,2024,2,Instagram,2
19,5.433121813169825,0,7.447510249618422,10,2021,5,Other,1
39,12.595188721120309,0,9.80706418292769,7,2011,15,YouTube,2
33,13.114061735853301,0,6.725609493809696,10,2007,19,TikTok,2
25,14.561012363184028,0,8.77150856539338,9,2004,22,Snapchat,1
29,0.6821624469342205,0,3.572878728828349,1,2007,19,Other,1
23,13.183792422108782,0,5.928647067490354,6,2015,11,Instagram,2
22,1.5134820771604458,0,4.866594501905696,3,2000,26,Twitter,1
45,8.15768018156934,1,5.185899565093917,4,2001,25,Facebook,2
26,6.512621326410689,0,8.93024371226984,8,2015,11,Twitter,1
49,13.838283505422144,0,6.742456136092911,6,2006,20,LinkedIn,2
20,6.374701681515326,0,5.567107020533094,4,2012,14,WhatsApp,2
45,9.142618770966427,0,5.243183620640361,5,2006,20,WhatsApp,2
19,10.532240748988196,1,3.455236001003467,3,2008,18,WhatsApp,2
46,0.7759314706187547,1,9.251468283757836,4,2014,12,Instagram,1
19,9.068503177925349,0,5.4265936919636815,8,2002,24,LinkedIn,2
19,8.010881612283386,0,7.251858486088377,9,2022,4,Snapchat,1
53,9.113125274510947,0,7.086222239019996,9,2007,19,Facebook,1
48,1.5982888418074914,1,6.198395812787128,1,2021,5,Other,1
19,1.3055963653230025,1,8.623824254690966,7,2010,16,Other,0
32,3.0743928930027438,0,5.180461217290562,10,2004,22,Telegram,2
30,13.107759797029011,1,6.627060583061184,9,2001,25,LinkedIn,2
57,5.66883049138412,1,4.8317471813538875,1,2008,18,YouTube,2
55,6.79347198688021,0,8.895980343082803,2,2006,20,Google,2
53,6.157411073110728,0,7.336956526218424,9,2015,11,Twitter,1
26,10.858366885957127,0,5.560460916433209,3,2012,14,LinkedIn,2
52,4.2623954930451315,1,3.086601612790464,2,2005,21,Facebook,2
26,1.4917036044391208,1,7.409974619131641,4,2006,20,Google,1
33,5.983535954415487,0,8.041136558212745,3,2020,6,Twitter,1
39,11.053615260217924,0,7.226642721096148,4,2022,4,LinkedIn,1
58,13.76703645473298,0,9.9070269775093,10,2003,23,Google,2
38,1.2369126791437817,1,3.81477138127698,3,2024,2,TikTok,1
39,12.252193752757604,0,5.066079317667933,6,2004,22,Facebook,2
36,1.459612246776226,0,5.9501474657361495,1,2018,8,Other,1
17,5.294578959803688,1,5.7315483781452805,6,2020,6,WhatsApp,2
54,0.8233721575293445,0,8.195185011968178,8,2010,16,Snapchat,1
50,13.71735463488465,0,3.902967813452448,5,2004,22,Twitter,2
40,10.748440430401846,1,3.498706657376607,9,2019,7,Facebook,2
54,5.852460864906844,0,3.2169946143694377,6,2000,26,WhatsApp,2
55,5.973120452405912,0,7.8233770096798105,5,2015,11,WhatsApp,1
44,9.777721520771216,0,8.540155607088035,1,2006,20,Telegram,2
36,1.7999004205882718,0,6.342552719976414,8,2021,5,YouTube,1
18,2.6032051546762838,0,5.6586950022772715,5,2003,23,Snapchat,2
22,12.7847510680386,0,4.243537206711266,6,2005,21,Google,2
58,3.433539748840216,1,6.339255612690319,1,2021,5,TikTok,2
15,11.03666276672791,0,3.743506730922477,5,2020,6,Twitter,2
19,3.774142090920431,1,3.7932642509718524,7,2024,2,LinkedIn,1
41,1.778121599324752,0,6.102854808563732,3,2022,4,WhatsApp,1
46,13.550469267486282,1,3.138282828111302,6,2017,9,Other,2
19,13.5742553560124,0,8.01240768262373,7,2021,5,TikTok,1
29,9.277022515573593,0,9.4772540296602,7,2017,9,WhatsApp,1
25,7.199490743880435,1,5.293505336521815,7,2019,7,Facebook,2
33,8.515018875019642,0,7.5148423934708015,6,2022,4,LinkedIn,1
43,6.417847687503222,0,9.39531972549927,9,2006,20,Google,2
21,11.479031932123188,0,4.5964378976843125,7,2002,24,Twitter,1
57,11.441130250266978,0,6.804120623436156,7,2016,10,Google,2
59,12.375204341218247,0,7.07551510431691,8,2016,10,Other,1
25,8.082428150854565,0,8.796890351135595,2,2000,26,Snapchat,2
29,12.119456993301235,0,7.270255867859382,6,2011,15,Other,1
20,2.7579196484356414,0,8.49098380411089,6,2005,21,Facebook,1
21,0.9369535834298314,0,4.938663650875963,8,2022,4,Telegram,1
21,9.896769204680147,0,7.883777322979356,9,2015,11,TikTok,2
52,2.029402259335083,0,6.5347598392744315,1,2010,16,TikTok,2
42,8.484713710710935,1,6.904763631935764,5,2024,2,WhatsApp,1
19,10.956311847515353,0,7.881894261244646,5,2009,17,YouTube,2
29,6.40273868029553,1,8.710498792403126,6,2000,26,Snapchat,2
51,1.1361543271569776,0,4.612282428217845,4,2013,13,Google,1
50,13.363405304333671,0,4.7572984955275786,9,2002,24,YouTube,2
17,1.1270531056860016,1,9.992895484305425,4,2000,26,Other,0
29,13.618911392843597,1,3.401713545864057,5,2003,23,Twitter,2
52,1.263143524920832,0,3.7663839990233283,5,2006,20,Instagram,1
13,11.159812727793279,1,6.586641754298443,8,2022,4,TikTok,2
28,13.910278052242557,0,6.82794983660266,7,2014,12,Other,1
29,13.651214548665688,0,8.00594768974707,6,2003,23,Google,2
42,13.454081164090702,0,9.397813676080112,6,2018,8,Google,2
43,13.304640036538842,0,9.420017454343723,10,2017,9,LinkedIn,1
47,7.900941098223392,0,7.468134173906564,4,2014,12,LinkedIn,2
57,8.586517125772925,0,8.288179220848797,7,2009,17,Telegram,2
20,9.485903362272113,1,7.5794495316472315,5,2000,26,TikTok,2
42,13.49125178214806,1,4.1478837175582335,3,2021,5,YouTube,2
51,12.653326083671214,0,9.611378186754639,8,2010,16,Twitter,1
33,11.853189220025708,0,8.91219268408214,5,2016,10,YouTube,2
27,10.298000995855435,0,3.684559417964097,4,2023,3,Other,1
46,9.466563968813844,0,9.897783697917632,6,2013,13,Google,2
39,13.87576942376066,1,8.903784226574125,7,2008,18,Google,2
14,3.293340715615782,0,9.259306326805737,4,2023,3,Google,2
22,3.2945125606902295,0,6.652243246622172,5,2011,15,TikTok,2
17,14.745808171740569,1,9.338660683655469,6,2020,6,Google,2
39,8.520805978340928,0,5.34489427929976,9,2003,23,LinkedIn,2
16,7.508924937692634,1,4.0974825845211225,4,2001,25,LinkedIn,2
59,12.833632934979292,1,3.297807428588567,6,2006,20,Instagram,2
25,12.821634880365115,0,4.8331003931427325,5,2023,3,Google,2
29,3.060671237356324,1,9.097728147803338,8,2001,25,YouTube,1
33,3.0167984505307146,1,7.513109882932236,7,2006,20,WhatsApp,1
35,12.031339093448429,1,5.441406896349392,10,2018,8,TikTok,2
45,11.891670266167639,0,4.588842826513861,1,2018,8,Twitter,2
27,3.765206971487684,0,4.791472490277335,5,2023,3,Telegram,2
26,12.70189697552599,0,7.729462019290888,8,2005,21,Facebook,1
21,7.460741389398995,0,4.136092424568984,8,2010,16,YouTube,2
56,7.314842162764743,0,3.941910700137261,9,2013,13,Facebook,2
49,14.792557098038996,0,7.441583140879363,2,2012,14,TikTok,2
42,8.028611650439272,0,9.15675076295891,9,2010,16,Twitter,1
41,2.487157989185383,0,8.441273744799062,2,2008,18,Facebook,1
35,4.562259395546508,1,3.6015316221455693,3,2014,12,Facebook,2
46,5.338390668655654,0,8.472827688455288,1,2008,18,YouTube,2
19,14.397770599637903,0,9.320679119730805,6,2014,12,LinkedIn,2
21,4.328542070343648,1,7.867738420036804,5,2012,14,Other,1
16,6.740842620628943,0,8.374038004377134,5,2016,10,LinkedIn,2
14,11.36971546743232,1,9.148461048362421,5,2021,5,Facebook,1
39,4.474396475691664,0,6.702530051899769,10,2015,11,WhatsApp,1
45,10.673809771619098,0,6.792668884865447,6,2016,10,Facebook,2
44,3.509005147171303,0,7.236574194248563,7,2001,25,LinkedIn,1
56,4.016503399816745,1,4.449720310405557,4,2014,12,Telegram,2
57,14.801813092016888,0,6.018874820117162,9,2010,16,Snapchat,2
58,5.849693934498056,0,6.713844041624107,6,2014,12,Other,1
49,11.080448676460394,1,3.306075787218186,5,2012,14,WhatsApp,2
39,12.680914905636273,0,6.3490930224285576,1,2024,2,WhatsApp,1
40,5.529358580893428,1,7.441325507682551,2,2022,4,Snapchat,2
15,5.678957770659463,0,8.25240888086054,10,2019,7,Google,2
48,11.709782675849912,1,3.3273291277510864,9,2001,25,Other,1
55,9.301519491752948,0,6.832207783334612,9,2001,25,Telegram,2
20,5.745402791030573,1,8.325285990050782,3,2013,13,YouTube,2
56,11.36870792092844,0,4.296457370499811,7,2006,20,Other,1
53,13.023722595578592,0,5.386710303199555,5,2002,24,Twitter,2
49,3.9080551318847143,0,3.5611230286478173,7,2008,18,TikTok,2
57,0.8531639415140079,1,5.782149381488404,9,2014,12,Facebook,1
50,4.475132464103032,0,4.841757664854421,1,2001,25,TikTok,2
34,10.280099768395717,0,5.489170011127891,2,2011,15,Instagram,2
26,13.771157648590162,0,4.262329259494386,3,2015,11,Instagram,2
27,13.014433411330321,1,4.926219348069543,9,2011,15,TikTok,2
58,3.721473684447084,0,5.764882155881576,2,2024,2,Twitter,1
16,13.2745024154826,0,3.101954225863067,6,2015,11,TikTok,2
30,12.255609942205563,0,5.24944589470165,3,2014,12,Facebook,2
13,11.148813776276349,0,4.078678029128666,6,2001,25,YouTube,2
24,10.479289742712114,0,9.542112252191092,9,2013,13,TikTok,2
53,12.202841129657774,0,5.582206018858836,4,2004,22,Instagram,2
54,12.995077874049061,0,5.758528156885503,2,2003,23,LinkedIn,2
29,12.377116240201175,0,9.211947775158473,6,2010,16,YouTube,2
31,2.266800964212881,0,8.696705767145957,8,2017,9,Other,1
48,10.971244154262548,0,3.498627842902633,10,2004,22,Facebook,2
19,12.698911201022709,0,3.4156019433812155,7,2013,13,Snapchat,2
21,3.192737097855705,0,8.927849076830066,9,2007,19,YouTube,2
20,3.600064392698626,0,3.805721561950309,10,2019,7,Facebook,2
37,11.896666129532115,0,6.208657917436161,2,2003,23,Telegram,2
19,5.486973400056457,0,4.029373713290395,2,2006,20,Instagram,2
54,6.295664572895898,0,6.062027832817224,8,2003,23,Twitter,1
20,5.968809524141107,1,4.4444968935881555,6,2007,19,YouTube,2
36,3.586071260752459,0,7.454208373718617,4,2015,11,YouTube,2
29,14.112517238048031,1,3.5925397300455986,4,2023,3,TikTok,2
24,12.18496955170686,0,7.709430710609773,3,2011,15,YouTube,2
58,4.132817053085118,1,6.691694501358906,6,2012,14,WhatsApp,1
43,2.038264017140304,0,7.246693867666745,2,2004,22,Other,1
24,5.902847765106022,1,5.456100243282209,7,2004,22,Instagram,2
14,6.521972173009938,0,9.533921650974325,6,2017,9,WhatsApp,1
24,0.6028359488684241,1,3.710523728649293,6,2020,6,Instagram,1
39,13.363706267047407,1,9.265873991989999,4,2002,24,WhatsApp,1
58,12.843616382168165,0,6.841307507510683,4,2023,3,LinkedIn,2
19,12.82736767527074,0,8.92831234744984,10,2016,10,Snapchat,1
25,12.18414718294589,0,8.627880224702174,6,2012,14,Google,2
48,11.130325909728288,1,4.719853466170769,1,2006,20,Twitter,2
13,9.700550088717158,0,4.505676835848165,10,2003,23,Instagram,2
47,14.424194231797737,0,6.466875055844987,10,2002,24,WhatsApp,1
42,10.82008378580645,1,7.975020322414518,3,2022,4,WhatsApp,1
43,9.638553789845409,0,5.380209834347214,3,2009,17,Google,2
29,11.937963774456758,1,9.248597577231376,2,2006,20,Twitter,1
20,4.07086170863303,0,5.377532201276274,7,2002,24,Snapchat,2
15,14.523610271795846,1,3.2904637565022243,2,2014,12,Google,2
22,0.7778486621074987,0,8.16503503393912,3,2011,15,TikTok,1
46,9.901872072129283,0,4.142875331498941,1,2012,14,YouTube,2
34,1.6178659062682064,1,9.421052227315041,4,2002,24,Facebook,1
16,12.872935577481414,0,7.5954454030050345,9,2011,15,YouTube,2
44,14.5307817352992,0,5.110533859860988,10,2007,19,YouTube,2
41,6.424855581991344,1,6.018425335524425,10,2022,4,WhatsApp,1
58,12.928888100777758,0,5.916231887541121,10,2014,12,Snapchat,2
23,5.367959497005716,0,6.838089671290204,7,2009,17,LinkedIn,2
58,2.811353569612245,1,4.566268374146553,2,2023,3,Facebook,1
25,4.511416202351137,0,3.7644329147433666,3,2015,11,Facebook,2
16,4.876708483173934,0,7.245546184349494,10,2014,12,Instagram,2
14,9.644686545178983,0,7.081701588457497,6,2015,11,Telegram,2
46,12.044146548209271,0,5.5914906502263655,2,2008,18,Instagram,2
55,3.47563993725745,0,9.13623194703453,2,2010,16,WhatsApp,1
34,1.7789908099381193,0,8.35168383337307,4,2024,2,WhatsApp,0
17,3.713951721605094,1,4.491525760674561,1,2011,15,YouTube,2
21,4.799798424976641,0,6.811833918159707,2,2016,10,Telegram,2
32,4.557312569921096,0,3.777995635381458,7,2004,22,Telegram,2
33,3.689281746778246,0,5.0088229940637,3,2007,19,Telegram,2
29,7.257002983839935,1,9.403457142914561,1,2009,17,Facebook,2
24,12.911751249756337,0,9.248570753623259,2,2012,14,Google,2
40,1.9550532443075415,0,4.939465728869358,3,2012,14,WhatsApp,1
30,12.999435389730985,0,4.993359928277308,3,2020,6,WhatsApp,2
15,7.706622249574179,1,9.681965005986267,10,2014,12,YouTube,2
17,10.076786092030401,1,6.655860673639177,1,2023,3,Twitter,1
26,12.32282324875193,0,9.598748104280904,9,2005,21,LinkedIn,1
38,4.912740536810145,0,5.707978806626693,1,2018,8,Snapchat,2
31,14.336401775517146,0,7.507283666551144,9,2007,19,Other,1
53,1.7141758659646098,0,8.607975474220812,4,2001,25,TikTok,1
29,8.151163446058343,1,4.877448999289317,3,2001,25,YouTube,2
51,4.194648847579362,0,7.854442904840146,6,2020,6,Snapchat,2
54,6.415221312317144,1,3.2180829224395793,6,2008,18,Telegram,2
16,7.00852985983613,0,3.500980283286423,3,2021,5,Facebook,2
54,13.760419985224807,0,4.811032206728287,5,2012,14,Twitter,2
47,6.902932092791785,0,5.88886772040542,7,2019,7,WhatsApp,1
36,10.620244111918089,0,5.6205597858502685,7,2010,16,Snapchat,2
53,14.300566001697494,0,6.357927251035468,7,2010,16,Other,1
25,7.670722428163634,0,8.559893283777086,8,2007,19,YouTube,2
45,6.420493967911611,0,8.385147737254854,9,2010,16,Other,1
27,14.608042428602998,0,6.838466028615866,9,2007,19,WhatsApp,1
27,12.501307146943844,1,3.979811785568865,3,2012,14,Telegram,2
43,14.126707169401763,0,7.528126144386068,6,2002,24,Snapchat,2
55,6.259765787676516,0,9.192606285200476,2,2008,18,Telegram,2
40,10.596703663110198,0,6.29512903281294,5,2016,10,Instagram,2
22,4.119353326521518,0,4.20521610107075,2,2021,5,Other,2
19,13.054419128619914,0,4.9219929937021565,7,2002,24,LinkedIn,2
45,14.029648076242767,0,7.391320895236086,7,2020,6,Google,2
19,4.3840635790678615,0,7.553782191968853,3,2011,15,WhatsApp,1
17,2.021519905539341,0,3.848458063688919,2,2021,5,Twitter,1
38,3.410653815189624,1,7.960044800462835,10,2018,8,Twitter,1
28,9.67606589345639,0,9.782486767582945,3,2022,4,Twitter,1
20,4.446657662907347,1,4.758232988625275,10,2016,10,Snapchat,1
34,9.759857108377327,1,3.088278630038376,3,2010,16,Telegram,2
46,5.577736171887418,1,6.409994200426317,2,2003,23,Other,2
52,13.794113919132801,0,9.829739259067011,7,2011,15,Other,1
40,7.06266641767507,1,3.3139672446848794,7,2009,17,Twitter,1
58,7.715518317810278,0,6.731819878593751,7,2004,22,Facebook,2
48,5.5469419670539635,0,5.324687834244273,2,2005,21,Google,2
59,1.559048653331201,1,6.301280765984333,6,2019,7,Twitter,1
19,7.657725293122178,0,9.165374358737616,9,2020,6,Facebook,1
52,11.728284558766738,1,6.184198670738348,6,2020,6,Google,2
55,14.3187139164092,0,8.117814401321777,7,2023,3,Other,1
40,1.6103464506401814,0,8.521634256125305,9,2005,21,Other,0
14,12.062264132826295,1,7.656161289886174,8,2020,6,YouTube,2
21,4.3723910172016005,1,4.01322778137656,6,2005,21,Snapchat,2
18,12.430849171814664,1,9.704722421133301,4,2021,5,TikTok,2
13,5.459196765971419,1,4.28526427571576,6,2001,25,Facebook,2
15,2.159281977630971,1,7.216014817549302,10,2024,2,Google,0
22,9.374278701900108,0,3.952194134079511,1,2010,16,Twitter,2
49,13.461613655771032,0,3.150241253792764,9,2012,14,Twitter,1
56,3.1330378381525756,1,3.2783771490370723,6,2013,13,Google,2
35,0.8161725906423061,1,5.706973037887339,7,2007,19,WhatsApp,1
45,13.315705102222106,0,6.043304776616705,9,2010,16,Google,2
21,10.618529451943996,1,7.054552856132246,6,2002,24,Other,1
25,12.226094528582536,0,5.415126892394712,5,2023,3,Twitter,1
40,1.3676480434448446,0,5.883591030487292,10,2019,7,Other,1
19,13.41160145447029,0,9.311121435393275,5,2017,9,Twitter,1
38,6.577762504626867,0,5.415340693190971,6,2021,5,TikTok,2
28,13.515448920607923,1,5.204619522331711,3,2011,15,Twitter,2
52,1.4414084052508505,1,8.036220305613334,4,2009,17,Telegram,1
38,13.32971186183402,1,9.84761668841424,1,2005,21,Twitter,1
51,10.26395981865825,0,3.169469826165833,1,2021,5,Instagram,2
44,8.536893338768063,0,3.4790845880390284,3,2010,16,Snapchat,2
48,1.395821954317096,0,8.36945193732127,4,2004,22,Telegram,1
54,10.482054175758302,1,3.410382812420601,2,2004,22,Other,2
13,9.167725503915976,0,8.235081730001557,10,2009,17,LinkedIn,1
33,11.031189355036783,0,5.6376965002050605,7,2013,13,LinkedIn,2
25,10.892393724709803,0,6.569056618418094,10,2020,6,LinkedIn,2
38,6.934147685635701,0,3.1943779612046277,3,2009,17,TikTok,2
57,3.467877651614859,0,5.113482285471839,1,2008,18,LinkedIn,2
21,13.82504063308453,1,8.860164486092977,1,2012,14,LinkedIn,2
49,13.921049006970629,0,9.675939334080137,2,2022,4,YouTube,2
35,3.5730038562387776,0,6.853084497956354,9,2001,25,Google,2
13,9.64447307906519,0,9.892995607057866,10,2003,23,YouTube,2
14,3.441622771119532,0,3.6858829816507024,8,2023,3,YouTube,2
55,12.987755421284497,0,9.088141470284583,6,2012,14,Facebook,2
40,1.9240931073337173,0,8.28033938378514,1,2023,3,Facebook,1
48,14.857862016509415,0,3.8028586006000773,8,2006,20,YouTube,2
43,9.357497752074563,0,7.885512221892528,10,2015,11,WhatsApp,1
53,0.8322323830036074,1,7.53786597282994,6,2019,7,WhatsApp,0
17,13.287598297002962,0,9.627820154750786,8,2003,23,Google,2
49,10.42464385496825,1,4.595309456585442,10,2001,25,Instagram,2
37,10.611174000810527,1,5.306421496081898,2,2019,7,YouTube,2
20,4.487968514846484,0,4.336914628426236,7,2012,14,WhatsApp,1
46,5.38354717283981,0,9.519248423714238,5,2022,4,LinkedIn,1
51,13.759051507006712,0,9.020431997789,4,2016,10,Facebook,2
44,9.706890734098712,1,4.945922908677585,7,2008,18,Twitter,1
23,0.7458349926835784,0,9.022760339624597,9,2023,3,Other,0
59,5.247401650915382,0,9.726199828841647,2,2022,4,YouTube,2
37,9.178876832595451,0,3.8940639217674615,4,2021,5,WhatsApp,1
15,2.6460945724309695,0,9.667113601385008,10,2015,11,Telegram,1
57,1.9252209463400627,0,9.205412977237215,9,2008,18,Other,0
44,1.3610805534207016,0,9.314300439320846,8,2008,18,LinkedIn,1
47,9.643406211897934,1,3.4083214201651826,7,2010,16,Snapchat,2
44,5.148662673048969,1,9.573379672401959,2,2007,19,Twitter,1
46,5.9183405085848735,1,9.962772404059159,7,2022,4,Twitter,1
49,1.3705853834890318,0,7.987373718572805,3,2016,10,WhatsApp,1
17,11.201272956474272,0,8.858510483993628,9,2022,4,LinkedIn,1
57,11.617973415156825,0,6.407478752715523,6,2020,6,YouTube,2
40,12.526815552950938,1,3.679582663836586,7,2010,16,Telegram,2
40,9.949118525143437,0,6.3118863336020095,5,2010,16,WhatsApp,1
20,11.712684307016376,0,9.298444336509835,9,2011,15,Other,1
39,8.869782957587864,0,6.115255479344753,3,2007,19,Telegram,2
28,7.628737379365372,0,5.371461307098528,7,2011,15,Facebook,2
30,4.2672818444409355,0,7.44299280629232,2,2000,26,Telegram,2
37,1.2739741768763806,0,9.781476507249364,1,2013,13,Facebook,1
13,4.731418516110728,1,6.976251385552385,9,2007,19,Snapchat,1
20,10.412580091262548,0,6.728524655678319,1,2012,14,Instagram,2
33,13.939106340145623,0,6.285145491951841,3,2011,15,TikTok,2
46,4.2150990289391,0,5.899518912464897,1,2022,4,Telegram,2
36,10.21281263168723,0,5.930433861413751,10,2010,16,Google,2
49,7.434547376579545,0,9.794869060317243,5,2005,21,Twitter,1
38,9.599452060429956,0,4.960541532977498,4,2010,16,Snapchat,2
59,0.5235167221047292,0,6.34325992638081,9,2004,22,Google,1
26,2.2784701979258886,1,3.8426324414613955,6,2022,4,Twitter,1
41,3.6468062954503964,0,6.303041581017628,2,2009,17,Snapchat,2
42,13.455042310060549,0,5.35519682898427,2,2014,12,LinkedIn,2
15,1.0876509724944603,0,6.391152787048863,9,2006,20,Facebook,1
19,8.75969100887562,0,6.032315742038575,7,2012,14,Telegram,2
48,13.965270094072892,0,9.23312436585096,7,2022,4,Other,1
23,9.955013809133611,0,7.256083766000504,4,2006,20,Other,1
44,7.523859773976699,0,5.857994270550669,10,2011,15,Google,2
24,6.09688080308449,0,5.748135436947912,1,2014,12,YouTube,2
27,9.550830136441583,0,3.373011338383126,4,2004,22,Facebook,2
50,7.465584683241512,0,4.62438543652458,1,2000,26,YouTube,2
36,10.728473171512553,0,9.21586385918101,2,2010,16,Other,1
13,9.457731414795461,0,5.595531589368223,5,2012,14,Snapchat,2
30,8.727425838017396,0,9.706630405021961,1,2011,15,TikTok,2
58,14.373750481365827,0,4.14735483216921,2,2017,9,Other,2
19,12.61753293008142,1,4.004765813157974,4,2013,13,Facebook,2
54,9.32844014259183,1,9.134066938523038,9,2006,20,Twitter,1
53,8.31042831138543,0,6.6256257510553915,1,2000,26,Twitter,2
14,10.997184317576293,0,8.968846637940386,4,2022,4,Telegram,2
52,12.15677534407449,0,5.156272781523031,9,2003,23,Twitter,1
43,4.780937754772363,0,4.671876710205123,2,2001,25,Twitter,2
45,10.170734152273612,0,7.409795575193404,5,2003,23,LinkedIn,2
42,2.4597393905584095,0,5.2080335640170805,9,2002,24,Other,1
43,6.74154419771826,1,3.23711127869699,7,2009,17,TikTok,2
46,14.107329520653849,0,9.304090819006474,2,2005,21,YouTube,2
19,5.231340664549074,0,8.742828669117912,9,2013,13,Instagram,2
37,2.7364076282711878,1,6.680794016422004,8,2023,3,TikTok,1
28,2.61911493221446,0,4.801517371172127,7,2007,19,Google,2
34,6.20906426674343,1,5.28943405600039,1,2005,21,Other,2
48,3.765056574155356,0,3.2412205662204814,8,2015,11,Snapchat,2
39,6.690351657791258,0,3.8809421276187184,1,2012,14,Instagram,2
29,10.923842706348488,0,5.347861534411406,8,2015,11,LinkedIn,2
16,13.378316597333868,0,8.790234305950731,9,2024,2,Twitter,1
47,2.0974147059470796,0,8.453374723158845,4,2005,21,YouTube,1
53,11.64191961674756,0,5.877030983063481,4,2020,6,Snapchat,2
34,2.0004641258762232,1,9.057302672784216,8,2003,23,WhatsApp,0
59,6.001796948311434,1,6.931235025373189,5,2018,8,Twitter,1
47,14.949947047731602,0,9.469476523783527,5,2009,17,Facebook,2
56,1.4958271945491268,0,3.1581601510241355,10,2002,24,Instagram,1
27,0.8317749818141916,0,9.04727530487933,5,2011,15,LinkedIn,1
52,5.337905668177781,0,7.957352372305508,4,2012,14,Snapchat,2
56,14.291252022568338,1,5.370039059404666,9,2006,20,Telegram,2
33,0.7905567208838664,0,7.886922202725612,7,2008,18,Telegram,1
25,3.7293169417903007,0,7.913796592133378,6,2023,3,Telegram,2
59,9.245854674186443,0,7.219448659573733,8,2004,22,Google,2
23,3.889423493826887,0,9.374451538119242,7,2022,4,Instagram,1
39,1.2802104003124435,1,9.28710409515799,3,2002,24,LinkedIn,1
43,1.260448210390559,0,4.607524582515265,2,2006,20,TikTok,2
56,8.607810479980479,0,4.651243686637256,9,2014,12,YouTube,2
44,8.64746169015679,0,6.214657576454728,2,2020,6,YouTube,2
42,10.743870347697813,0,7.745728730206036,10,2017,9,WhatsApp,1
30,2.410246408137605,1,8.298417213751884,8,2006,20,Other,0
28,7.747849547643076,0,9.924615680423683,6,2007,19,Facebook,2
47,9.213762938235813,0,4.832873623250398,6,2005,21,TikTok,2
21,3.724449946376986,1,6.764140185898331,1,2014,12,Facebook,2
51,8.43646874057118,1,4.4550556846173635,1,2015,11,Twitter,2
49,10.769455958222942,1,8.975357803271308,8,2006,20,WhatsApp,1
22,14.867189122877814,0,5.614291018200885,7,2008,18,Snapchat,2
24,9.14812922222274,0,9.695421696358142,6,2021,5,Snapchat,1
20,12.987266555411386,1,8.048679459332273,9,2021,5,TikTok,1
15,12.588254867439337,1,8.208501574987496,5,2017,9,Other,1
31,14.133870015842492,0,3.4605029504714095,2,2014,12,Instagram,2
23,10.984306156334096,0,7.080004074687153,10,2017,9,Facebook,1
20,3.589955994170953,1,3.3088037878186904,9,2005,21,WhatsApp,1
38,4.822321351072243,0,3.5279119086839286,6,2010,16,Twitter,2
57,11.87793197212158,0,9.64779758516946,3,2014,12,TikTok,2
35,8.05192983376541,0,3.4612402953761108,9,2019,7,Other,1
22,4.14397538087068,1,9.550919433445666,5,2001,25,Telegram,1
30,10.021719926399049,0,4.779362876481544,6,2005,21,Twitter,2
24,13.644770570063848,0,3.1376997802469133,5,2021,5,Telegram,2
51,5.686502952073207,1,9.798477688637114,3,2012,14,Google,2
38,9.14555052796293,1,6.245785735210433,2,2012,14,TikTok,2
23,8.931757697781766,1,5.225283323680439,8,2006,20,Other,1
22,2.341132716934445,0,5.798629699017704,3,2004,22,Google,2
15,1.8085523420802219,0,9.4854702936289,2,2008,18,TikTok,1
19,13.396688159043801,0,4.767481539562839,6,2004,22,Twitter,2
16,14.036284926068523,0,9.50099405034429,8,2013,13,WhatsApp,1
52,13.61150592817905,0,3.570664332646773,9,2012,14,Twitter,1
20,6.2514945193949565,0,3.6539997070324843,7,2020,6,Google,2
50,4.670491330135784,0,6.46033431684291,4,2009,17,LinkedIn,2
25,14.161498022365206,0,5.3439080202045615,4,2003,23,Snapchat,2
24,13.300634342873634,0,3.1426342750637057,5,2021,5,Instagram,2
47,12.387351441034983,1,6.79973574872472,4,2016,10,Google,2
50,5.345682517292125,1,4.9237429282338,6,2014,12,Telegram,2
55,9.761767863570016,0,6.731518184446552,10,2006,20,Snapchat,2
48,11.381093998455492,0,7.129264181525569,1,2016,10,YouTube,2
59,8.85423729664877,0,4.430525679114707,4,2013,13,LinkedIn,2
14,9.229062832842411,0,8.729949790028165,2,2009,17,Twitter,1
27,11.471972851756624,1,6.418185710492761,2,2008,18,Facebook,2
46,11.619005733102512,0,8.099140106879016,2,2008,18,Snapchat,2
51,3.9792556482158066,0,7.1692791620321055,9,2024,2,Twitter,1
38,6.164783428191046,0,6.90493089903347,8,2008,18,Twitter,1
17,11.827174113761746,1,8.63381990917179,7,2006,20,Twitter,1
37,4.2909888632615605,0,5.28758649102384,1,2018,8,WhatsApp,2
46,13.776112506726175,1,7.869693129310918,5,2009,17,Google,2
59,12.66395248677532,0,4.4260489618888315,1,2001,25,Instagram,2
16,13.484114986099698,1,7.7235749382039485,5,2019,7,Instagram,2
46,4.810848822582473,0,5.572356404352846,2,2005,21,Telegram,2
39,2.024196650880393,1,3.110432908092447,10,2017,9,TikTok,1
54,1.9585641404445968,1,9.170403956964499,4,2011,15,TikTok,1
41,8.560659326217797,1,3.641731142474745,8,2007,19,Telegram,2
17,4.931061390261776,0,6.482451055898115,2,2016,10,Google,2
30,4.32106441079009,0,8.220391196473777,1,2006,20,WhatsApp,1
16,3.724878212559865,1,3.6519928683684686,1,2014,12,TikTok,2
13,8.650415352072619,0,6.262170023371841,8,2019,7,WhatsApp,1
